tunecache	0.7.0	cpu_arch=x86_64,gpu_arch=sm_35,cuda_version=5050	# Last updated Tue Jun  9 10:01:28 2015

volume	name	aux	block.x	block.y	block.z	grid.x	grid.y	grid.z	shared_bytes	comment
24x48x48x6	N4quda23TwistedCloverDslashCudaI6float4S1_S1_EE	type=exterior_t,comm=0001,reconstruct=8,Xpay,dagger,DslashCloverTwist	64	1	1	5184	1	1	0	# 1067.95 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:17:08 2015
24x48x48x6	N4quda23TwistedCloverDslashCudaI6float4S1_S1_EE	type=exterior_t,comm=0001,reconstruct=8,dagger,Dslash	640	1	1	519	1	1	16385	# 809.80 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:17:07 2015
24x48x48x6	N4quda23TwistedCloverDslashCudaI6float4S1_S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=8,Dslash	128	1	1	2592	1	1	0	# 226.44 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:17:06 2015
24x48x48x6	N4quda23TwistedCloverDslashCudaI6float4S1_S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=8,Xpay,DslashCloverTwist	640	1	1	519	1	1	0	# 266.18 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:17:06 2015
24x48x48x6	N4quda23TwistedCloverDslashCudaI6float4S1_S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=8,Xpay,dagger,DslashCloverTwist	640	1	1	519	1	1	7022	# 265.71 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:17:07 2015
24x48x48x6	N4quda23TwistedCloverDslashCudaI6float4S1_S1_EE	type=interior,comm=0001,ghost=0001,reconstruct=8,dagger,Dslash	320	1	1	1037	1	1	6145	# 225.23 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:17:07 2015
24x48x48x6	N4quda23TwistedCloverDslashCudaI7double2S1_S1_EE	type=exterior_t,comm=0001,reconstruct=8,Dslash	64	1	1	5184	1	1	0	# 391.31 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:16:02 2015
24x48x48x6	N4quda23TwistedCloverDslashCudaI7double2S1_S1_EE	type=exterior_t,comm=0001,reconstruct=8,Xpay,DslashCloverTwist	128	1	1	2592	1	1	0	# 485.31 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:16:03 2015
24x48x48x6	N4quda23TwistedCloverDslashCudaI7double2S1_S1_EE	type=exterior_t,comm=0001,reconstruct=8,Xpay,dagger,DslashCloverTwist	128	1	1	2592	1	1	7022	# 486.19 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:15:42 2015
24x48x48x6	N4quda23TwistedCloverDslashCudaI7double2S1_S1_EE	type=exterior_t,comm=0001,reconstruct=8,dagger,Dslash	128	1	1	2592	1	1	7022	# 390.27 Gflop/s, 0.00 GB/s, tuned Sun Mar  1 23:15:41 2015
